st_061140_0001#0,"""A.P.242/2/17/14:00"""
st_061140_0010#0,"""烏魯克、爲什麼……！"""
st_061140_0020#0,"""爲什麼、撤退了？！"""
st_061140_0030#0,"""必須爲夏歐報仇！"""
st_061140_0040#0,"""因為你们兩個人的反應<br>我能看的到。"""
st_061140_0050#0,"""母艦……夏歐<br>和你們放在天平兩端<br>我、選擇了你們。"""
st_061140_0060#0,"""而且我一點也不覺得<br>那個選擇錯了。<br>因爲夏歐也一定是這麼做的。"""
st_061140_0070#0,"""夏歐的、縁者。<br>是莎拉吧。<br>如果是現在的話、能看到我的身影嗎。"""
st_061140_0080#0,"""……你是？"""
st_061140_0090#0,"""我叫、阿露瑪。<br>初代的克拉莉絲克蕾絲。"""
st_061140_0100#0,"""以前你來這裏的時候<br>我在這裏、但是看不見。"""
st_061140_0110#0,"""……但是、現在看到了。<br>你明白、這個意思嗎？"""
st_061140_0120#0,"""……夏歐的、力量？"""
st_061140_0130#0,"""是的。<br>夏歐的力量、就在你的身體裏。<br>夏歐君、在你的內心沉睡着。"""
st_061140_0140#0,"""那個對於你這個容器來說太大了。<br>一旦醒來、就会把你弄壞。<br>……所以、夏歐在沉眠。"""
st_061140_0150#0,"""是嗎……夏歐是……<br>……在我的身體裏。"""
st_061140_0160#0,"""振作點、大家振作起來吧！"""
st_061140_0170#0,"""雪拉、你認為夏歐爲了什麼<br>把權限移交給你！"""
st_061140_0180#0,"""瑪托依！　<%me>！<br>你們要是死在那裏就得不償失了！<br>不從大局出發是不行的！"""
st_061140_0190#0,"""啊、莎拉小姐？"""
st_061140_0200#0,"""……啊、夏歐的話會這麼說的。<br>從我內心、那種心情<br>突然湧現出來。"""
st_061140_0210#0,"""然後、那傢伙一定會這麼說。<br>「一直這麼做不符合我的性格」。"""
st_061140_0220#0,"""……確實、是這麼說。"""
st_061140_0230#0,"""……因為不服輸嘛、夏歐君。"""
st_061140_0240#0,"""雪拉、你能和各船取得聯繫嗎？<br>ARKS成員的狀況如何？"""
st_061140_0250#0,"""啊、好的！<br>各艦船独立演算正在運用中！"""
st_061140_0260#0,"""ARKS的狀況是這樣的。<br>雖然分散在各處的艦船上<br>但六芒的諸位已經確認生存。"""
st_061140_0270#0,"""ARKS現存數量<br>也是指令員主導確認的。<br>再過一個小時就會出狀況。"""
st_061140_0280#0,"""夏歐早就預料到了這種狀況。<br>……所以階段性地委託許可權<br>即使沒有自己、ARKS也能行動。"""
st_061140_0290#0,"""但是、很遺憾啊夏歐。<br>我不會讓你隱居的。"""
st_061140_0300#0,"""雪拉、ARKS戰艦航路変更！<br>向着安杜斯奇亞行星前進！"""
st_061140_0310#0,"""安杜斯奇亞行星？"""
st_061140_0320#0,"""……夏歐最後對我說的。<br>「去安杜斯奇亞」。"""
st_061140_0330#0,"""那裏一定有鑰匙。<br>打破現狀的、鑰匙。"""
skit01#0,"""The Demise Brings Despair"""
skit02#0,"""帶來的絕望的終結"""
