name01#0,"""？？？"""
name02#0,"""？？？"""
st_010120_0001#0,"""A.P.238/2/20/14:00"""
st_010120_0010#0,"""......等你很久了。"""
st_010120_0020#0,"""不，這跟我想表達的意思不符。<br>應該是，讓你久等了。"""
st_010120_0030#0,"""我的名字是......錫安。"""
st_010120_0040#0,"""我所說的話要能讓你信服<br>需要那麼一些時間，<br>我很了解。"""
st_010120_0050#0,"""然而無論如何都希望能傳達給你<br>我經過幾近無限的思考後，<br>所發現的事象。"""
st_010120_0060#0,"""我僅做為一介觀測的存在。<br>對你不去干渉，也無法干渉。"""
st_010120_0070#0,"""然而，若再無行動，則前途將潰。"""
st_010120_0080#0,"""因而由我為你展示<br>將所有的偶然進行演算，加以計算<br>之後表現於此。"""
st_010120_0090#0,"""集聚偶然，則成必然。<br>所謂萬象盤是也。"""
st_010120_0100#0,"""我僅爲觀測而存在，<br>並沒有引導你的使命。<br>但是，此萬象盤將會引導你。"""
st_010120_0110#0,"""......愿用我的過去失敗的經驗<br>做為指引方向的路標。"""
st_010120_0120#0,"""推測，我尚未獲得你的信任及信賴。<br>你這種思考極為正確而正常。<br>我也判斷，這很妥當。"""
st_010120_0130#0,"""然而。<br>即使如此，我依然信任你。"""
st_010120_0140#0,"""我是你虛無的朋友。<br>無處不在，無處不不在。<br>有任何疑難，隨時可提問。"""
st_010130_0010#0,"""有件事必須告訴你。<br>其為一種不穩定。"""
st_010130_0020#0,"""因與果呈現對應。<br>逐漸產生一種事象。<br>幾乎可以掌握在自己手中。"""
st_010130_0030#0,"""該事象恐將是<br>對命運這個概念的冒瀆。"""
st_010130_0040#0,"""但該事象<br>方為我與我們的渴望<br>以及深切期待。"""
st_010130_0050#0,"""......我向你道歉。"""
st_010130_0060#0,"""過於曖昧的語句<br>難以讓你們聽懂，<br>我一時不察，未能理解。"""
st_010130_0070#0,"""修正思路，重新轉達。<br>這是我，對你們<br>提出的委託。"""
st_010130_0080#0,"""請前往納貝流士行星。"""
st_010130_0090#0,"""理由我不答。我無法回答。<br>這個答案只存在於你的未來。"""
st_010130_0100#0,"""我僅進行觀測。<br>只能，觀測。"""
al_010010_0010#0,"""唔，原来如此。<br>所以<%me>才會和<br>見面了呀。"""
al_010010_0020#0,"""她講的這些，還是跟以往一樣<br>根本讓人摸不著頭腦呀。<br>但比我那個時候要…更難明白？"""
al_010010_0030#0,"""想當初我呀、也是通過創世器<br>被她突突突地灌了一堆話呀。<br>她還非常后悔的樣子。"""
al_010010_0040#0,"""現在想想，那大概是跟我道歉吶。<br>因為她正觀察著未來和結局嘛。"""
al_010010_0050#0,"""……我覺得，那時和你搭話的錫安，<br>已經看到了自身的結局吶。"""
al_010010_0060#0,"""於是，為了指引你，<br>她才將「萬象盤」交給了你。<br>出發去納貝流士也是其中一環。"""
al_010010_0070#0,"""這些，都是為了達成「某种事物」。"""
al_010010_0080#0,"""那「某種事物」，一定與錫安的「后悔」有著什麽聯係。<br>但是現在這種情況下，還沒法弄清楚呀。"""
