st_064010_0001#0,"""A.P.242/3/22/19:00"""
st_064010_0010#0,"""首先確認現狀吧。"""
st_064010_0020#0,"""在少名比売的協助下<br>擊敗了光子族之一的米朵拉。<br>這可以說是很大的成果。"""
st_064010_0030#0,"""別安慰我、小鬼。<br>我們被騙了。<br>原本的目標不是那傢伙。"""
st_064010_0040#0,"""我可不是爲了安慰你。<br>證明了只要能封住力量<br>就能打倒光子族。"""
st_064010_0050#0,"""正因爲明白了這一點<br>示巴才會大舉進攻。"""
st_064010_0060#0,"""轉移的強襲事前可運算感知。<br>因此、在準備就緒之前<br>打算以壓倒性的力量將其擊潰。"""
st_064010_0070#0,"""……說實話、戰況並不樂觀。"""
st_064010_0080#0,"""改良型Ａ．Ｉ．Ｓ的配備不斷推進<br>勉強能對抗<br>但示巴來的話、就無法對抗了。"""
st_064010_0090#0,"""現在在修伊的指揮下<br>以後退戰術爭取時間。<br>但那能維持到何時呢……"""
st_064010_0100#0,"""……雖然很想幫忙<br>但爲了壓制因破壞封印而引發的禍津<br>已經竭盡全力了。"""
st_064010_0110#0,"""可是之前爲了擊退禍津<br>還借助過ARKS的力量。<br>……啊、真是無情的話啊。"""
st_064010_0120#0,"""少名比売醬……"""
st_064010_0130#0,"""少名比売。<br>你首先要優先考慮<br>治癒自己的傷口。"""
st_064010_0140#0,"""……我明白了。<br>如果有動靜就通知你。"""
st_064010_0150#0,"""抱歉讓你久等了。<br>初次見面、法蕾。"""
st_064010_0160#0,"""請不要介意。<br>ARKS的危機狀況<br>我也親身感受到了。"""
st_064010_0170#0,"""……是示巴的事吧。"""
st_064010_0180#0,"""她在和<%me>他們<br>對抗的時候、還留有餘地。<br>因此也能迅速應對我的攻擊。"""
st_064010_0190#0,"""壓倒性的輸出的攻擊和<br>富餘的正確的狀況分析。<br>活用自己的優勢的戰鬥方式。"""
st_064010_0200#0,"""要把那個擊敗<br>可不是一般的容易哦。"""
st_064010_0210#0,"""不過正因爲如此、我才感到愉快。"""
st_064010_0220#0,"""那個……法蕾桑<br>爲什麼會來到這裏？"""
st_064010_0230#0,"""很簡單的理由。<br>一是感受到強者的氣息。"""
st_064010_0240#0,"""另外一個原因是、在地球一側<br>感受到了不穩定的空氣……"""
st_064010_0250#0,"""……不出所料、關於那個原因<br>大致找到了答案。"""
st_064010_0260#0,"""緊急通信！？<br>地球……是炎雅先生打來的！"""
st_064010_0270#0,"""……雪拉、接通吧。"""
st_064010_0280#0,"""<%me>、雪拉桑！<br>每次都突然聯絡、不好意思！"""
st_064010_0290#0,"""你們那邊好像也很危險<br>地球也相當危險！<br>不是幻創種的怪物出現了！"""
st_064010_0300#0,"""這是、光子族的手下！？<br>爲什麼要去地球……！"""
st_064010_0310#0,"""……大概是叫示巴的人派來的吧。<br>不、就是她送過去了吧。<br>爲了將所有的世界一起摧毀。"""
st_064010_0320#0,"""我先回去一步。<br>光靠他們的話負擔會很大吧。<br>……奧菲艾爾。"""
st_064010_0330#0,"""雖然我們的形勢不妙<br>但地球的事情也不能置之不理。"""
st_064010_0340#0,"""<%me>。<br>你應該是最瞭解地球的人。<br>能不能去看看情況。"""
skit01#0,"""Guardians of The Earth"""
skit02#0,"""守護地球的勇士"""
