st_063090_0001#0,"""A.P.242/3/10/12:00"""
st_063090_0010#0,"""好懷念啊、這裏。<br>還要守在這裏<br>是真沒想到的。"""
st_063090_0020#0,"""曾經鋪設結灰陣的地方。<br>我把你們送到那裏。"""
st_063090_0030#0,"""一邊守護要石、一邊在原地迎擊敵人。<br>在本命出現之前、死守場上。"""
st_063090_0040#0,"""敵人感知到你們的出現<br>應該會全部聚集過來。<br>然後、那個混蛋遲早也會出現。"""
st_063090_0050#0,"""……就是所謂的誘餌。"""
st_063090_0060#0,"""沒錯。<br>這是最危險的任務。<br>當然、即使拒絕了……"""
st_063090_0070#0,"""如果能順利地把她引過來呢？"""
st_063090_0080#0,"""那麼接下來就簡單了。<br>……要石、只要破壞了就可以了。"""
st_063090_0090#0,"""那樣的話禍津會不會復活？"""
st_063090_0100#0,"""結灰陣會不會變弱？"""
st_063090_0110#0,"""的確如此。<br>如果要石消失的話、結灰陣就會減弱<br>並且、禍津也會立刻復活。"""
st_063090_0120#0,"""……但是、這樣就可以了。<br>之後的事情請相信我<br>交給我吧。"""
