st_048080_0001#0,"""A.D.2028/4/25/11:30"""
st_048080_0010#0,"""在以前來過的地球先導本部的深處<br>竟然有這種地方......根本不知道。"""
st_048080_0020#0,"""就算是地球先導的成員<br>知道這個的人都很少呢。"""
st_048080_0030#0,"""下降了很多啊，這是在往<br>地球的內部前進、吧？"""
st_048080_0040#0,"""從座標數值上看，的確是那樣呢。<br>不過到底要前進到哪裏就不知道了。"""
st_048080_0050#0,"""我聽說啊<br>地球的內部不是非常非常熱的麼......<br>我、我們這樣沒問題麼？"""
st_048080_0060#0,"""不是說去就能去的地方"""
st_048080_0070#0,"""害怕的話，可以回去哦"""
st_048080_0080#0,"""……百戦錬磨のお方は言うことが違いますねっ！<br>そりゃそうそう行ける場所じゃないですけどっ！"""
st_048080_0090#0,"""能回去的話倒是想要回去<br>......不過，你看<br>現在可不是那種氛圍哦。"""
st_048080_0100#0,"""……そうしたいのはやまやまなんですけど<br>あれ、あれ、あそこ。"""
st_048080_0110#0,"""<%me>が見た幻創種……<br>つまりあれは、ここにいた<br>アースガイド連中のなれの果てってことか。"""
st_048080_0120#0,"""ヒツギ、コオリ、お前たちは下がってろ。<br>ああいうのの相手は、オレたちの役目だ。"""
st_048080_0130#0,"""聞こえるよね、コオリ……<br>あの人たちの苦しんでる声が。"""
st_048080_0140#0,"""あの人たちはもうここにいないけど……<br>ずっと、苦しんでる。"""
st_048080_0150#0,"""……うん、聞こえるよ、ヒツギちゃん。<br>わたしにもはっきりと聞こえる。"""
st_048080_0160#0,"""まるでわたしたちに<br>訴えかけてきてるかのよう……"""
st_048080_0170#0,"""この手の武装は、全てを救うためのもの。"""
st_048080_0180#0,"""命は救えなくても、その心を救うために<br>……あたしは、戦う！"""
st_048080_0190#0,"""……ヒツギちゃんだけに背負わせない！<br>わたしも一緒に、戦うから！"""
st_048080_0200#0,"""……お前たち。"""
st_048080_0210#0,"""……待ってろよ、アーデム。<br>てめえ、必ずぶん殴ってやるからな。"""
skit01#0,"""God's awaking"""
skit02#0,"""世界終焉の具現"""
