name01#0,"""？？？"""
name02#0,"""？？？"""
ra_020500_0001#0,"""A.P.238/7/1"""
ra_020500_0010#0,"""この前、テミスにダーカーが<br>襲ってきたときの被害者について？<br>なんだっけそれ？"""
ra_020500_0015#0,"""ダーカーの襲撃戦のことだよ。<br>レギアスまで出撃した、あれのこと。"""
ra_020500_0020#0,"""あー、あれかー、あれなのかー。<br>アナタもお目が高い。"""
ra_020500_0030#0,"""そいつはちょいと前に<br>ニューマンの男の子にお願いされた<br>情報と同じヤツだねえー。"""
ra_020500_0040#0,"""だけどごめんよ。<br>お姉さんたちにも、できることと<br>できないことがあるんだよう。"""
ra_020500_0050#0,"""よくわからない喋りのパティちゃんは<br>放っておくとして……テオドール君と<br>同じ情報を求めてるのね。"""
ra_020500_0060#0,"""でも、ごめんなさい。<br>パティちゃんの言うとおり<br>その情報だけは、協力できないかも。"""
ra_020500_0070#0,"""そんなに重要な情報ではないはず<br>なのに、少し問題があって……"""
ra_020500_0080#0,"""あのときの被害報告ってさー<br>やけに綿密に情報封鎖されてて<br>見られないんだよー。"""
ra_020500_0090#0,"""普通の調べ方じゃ<br>その情報にかすりもしない。<br>なんでだろ？\u3000ふっしぎー。"""
ra_020500_0100#0,"""なんとか死亡報告はつかめたんだけど<br>……貴方が求めているのは<br>きっとそういう情報じゃないよね。"""
ra_020500_0110#0,"""でも、諦めるなかれー！<br>電子参照できない情報なら<br>口伝で聞けばいい！"""
ra_020500_0120#0,"""……確かにその通りだけど<br>なにかツテはあるの、パティちゃん。"""
ra_020500_0130#0,"""ない！"""
ra_020500_0140#0,"""だと思った……"""
