st_058020_0001#0,"""A.P.242/1/8/10:00"""
st_058020_0010#0,"""갑자기 돌아오게 해서 미안해.<br>……정말 괜찮은 거야?"""
st_058020_0020#0,"""<%me>……<br>안색이 너무 안 좋아.<br>무슨 일 있었어?"""
st_058020_0030#0,"""조금 길어질 거야"""
st_058020_0040#0,"""먼저 불러낸 이유부터……"""
st_058020_0050#0,"""……알겠어.<br>아마 서로 관계가 있을 거야.<br>먼저 이쪽 상황부터 설명할게."""
st_058020_0060#0,"""블랙홀이 폭발하듯 커졌어.<br>무언가를 빨아들여서가 아니라<br>분명 안쪽부터 부풀고 있어."""
st_058020_0070#0,"""이게 지금 망원 관측 상황이야."""
st_058020_0080#0,"""……이 심장 소리는."""
st_058020_0090#0,"""소리가 전해지지 않는 우주에<br>심장 소리가 울려 퍼지고 있어.<br>그것만으로도 이상하지만……"""
st_058020_0100#0,"""저 블랙홀은 심장처럼 뛰면서<br>계속 커지고 있어."""
st_058020_0110#0,"""……<%me><br>그리고 시에라."""
st_058020_0120#0,"""오메가에서 무슨 일이 있었는지<br>말해 주겠어?"""
st_058020_0130#0,"""……네."""
st_058020_0140#0,"""오메가 자체가……【심원의 어둠】."""
st_058020_0150#0,"""……【심원의 어둠】이<br>오메가에 붙어 있는 게 아니야."""
st_058020_0160#0,"""오메가가 【심원의 어둠】의 등에<br>얹혀 있었던 셈인가."""
st_058020_0170#0,"""……그래도 이상해.<br>【심원의 어둠】의 소체였던<br>그 사람은 어디로 간 거야?"""
st_058020_0180#0,"""【가면】을 자처한<br>에르밀이 거짓말했을 수도 있지만……<br>굳이 그럴 이유는 없겠지?"""
st_058020_0190#0,"""이 상황을 낙관적으로 보는 건<br>위험할 거야."""
st_058020_0200#0,"""우리가 아는 【가면】은 이미 사라졌고<br>에르밀이 【가면】이 됐어.<br>그게 사실이라고 보고 움직여야 해."""
st_058020_0210#0,"""지금 상황의 원인이<br>에르밀과 저 고치에 있다면<br>그걸 해결하면 멈출 거야."""
st_058020_0220#0,"""해결한다는 건 결국<br>쓰러뜨린다는 뜻이죠……<br>정말 가능한 일일까요."""
st_058020_0230#0,"""게다가 저걸 쓰러뜨리면……<br>하리엣 씨는<br>어떻게 되는 걸까요."""
st_058020_0240#0,"""이 정도로 포기할 셈인가?<br>……웃기는군."""
st_058020_0250#0,"""……움직이자"""
st_058020_0260#0,"""아직 할 수 있는 일이 있어"""
st_058020_0270#0,"""<%me>……!<br>응, 맞아!<br>말한 대로야!"""
st_058020_0280#0,"""무슨 일이 벌어지는지<br>알 수 없더라도……<br>아무것도 하지 않아도 되는 건 아니야."""
st_058020_0290#0,"""애초에 뭐가 뭔지 모르는 일을<br>해결하려고 나선 거잖아.<br>……할 수 있는 걸 해야지."""
st_058020_0300#0,"""우리는 이쪽에서 해결책을 찾을게.<br>둘은 계속 오메가를<br>조사해 줘."""
st_058020_0310#0,"""시간은 얼마 남지 않았어.<br>그래도 아직 할 수 있는 일은 있어.<br><%me> 말대로."""
st_058020_0320#0,"""먼저 쿠엔트로 가 보죠.<br>하리엣 씨가 자리를 비웠으니<br>상당히 혼란스러울 겁니다."""
name01#0,"""？？？"""
name02#0,"""？？？"""
