st_058050_0001#0,"""A.P.242/1/10/11:00"""
st_058050_0010#0,"""블랙홀이 점점 더 빠르게 커지고 있어.<br>시간을 멈춰도 잠깐 늦추는<br>정도라니……반칙이잖아."""
st_058050_0020#0,"""어, 어떡하지, 샤오.<br>내가 다른 걸 해야……"""
st_058050_0030#0,"""아니, 술식은 유지해야 해.<br>그게 사라지면 커지는 속도는<br>지금과 비교도 되지 않을 거야."""
st_058050_0040#0,"""……샤오.<br>저건 주변의 포톤을 먹으면서<br>커지는 거 맞지?"""
st_058050_0050#0,"""그런 것 같기는 한데……<br>무슨 생각이야, 알마."""
st_058050_0060#0,"""알마 씨?"""
st_058050_0070#0,"""2대째.<br>술식 전개를 전부 맡겨도<br>괜찮겠지?"""
st_058050_0080#0,"""네!?"""
st_058050_0090#0,"""괜찮아. 이렇게 된 이상<br>세세한 조절은 신경 쓰지 말고<br>온 힘을 다해 펼치면 돼."""
st_058050_0100#0,"""나는 잠깐……<br>나만 할 수 있는 일을<br>하고 올게."""
st_058050_0110#0,"""알마 씨!"""
st_058050_0120#0,"""……마토이!<br>술식을 유지해!<br>알마에게도 생각이 있을 거야……!"""
st_058050_0130#0,"""하지만 알마 씨 혼자서 뭘……!"""
st_058050_0140#0,"""……알아.<br>나도 알고 있어.<br>혼자 두지는 않겠어."""
st_058050_0150#0,"""……<%me><br>……모두 열심히 하고 있어.<br>할 수 있는 일을 하려고 애쓰고 있어."""
st_058050_0160#0,"""나도……모두를<br>지키기 위해 힘낼 테니까……<br>……힘내!"""
name01#0,"""？？？"""
name02#0,"""？？？"""
