st_065050_0001#0,"""A.P.242/3/31/11:30"""
st_065050_0010#0,"""여기도 적이 이렇게 많다니……<br>서둘러야 하는데……！"""
st_065050_0020#0,"""……시작하자, 『창세』."""
st_065050_0030#0,"""제때 도착한 모양이군."""
st_065050_0040#0,"""레기아스 씨！"""
st_065050_0050#0,"""덕분에 살았어."""
st_065050_0060#0,"""다른 사람들은？"""
st_065050_0070#0,"""고마워할 필요 없다.<br>이것이 이번에 우리가 맡은 임무다."""
st_065050_0080#0,"""적에게 위치를 들킬 수 있어<br>불필요한 통신은 하지 않고 있다.<br>자세한 사정은 알 수 없다."""
st_065050_0090#0,"""여기서 기다리면<br>다른 사람들과도 합류할 수 있을까？"""
st_065050_0100#0,"""나는 우연히 두 사람과 가까운 곳으로<br>들어온 모양이다.<br>그래서 이렇게 합류할 수 있었지."""
st_065050_0110#0,"""다른 이들이 어디에 있는지는 모른다.<br>합류하려면 중추를 향해야 할 것이다."""
st_065050_0120#0,"""하지만 마토이, 그리고 <%me><br>잊어서는 안 된다."""
st_065050_0130#0,"""이번 목적은 동료와 합류하는 것이 아니다.<br>……시바를 쓰러뜨리는 것이다."""
st_065050_0140#0,"""다른 아크스도 육망도, 물론 나도<br>두 사람을 중추까지 보내기 위해<br>오직 그 목적만으로 이 자리에 있다."""
st_065050_0150#0,"""미래는 이 싸움으로 결정된다.<br>부디 목적을 잘못 판단하지 않길 바란다."""
st_065050_0160#0,"""……하지만 옳다고 믿은 일을 해 온 것이<br>지금까지 미래를 열었다.<br>그 또한 사실이다."""
st_065050_0170#0,"""때로는 샤오의 연산조차 뛰어넘는<br>답을 찾아냈고…… 많은 것을 구했다."""
st_065050_0180#0,"""……그러니 굳이 이렇게 말하겠다.<br>옳다고 믿는 대로 움직여라."""
st_065050_0190#0,"""그 판단과 행동을 지탱하도록<br>내 칼을 두 사람에게 맡기겠다."""
line01#0,"""여기까지의 퀘스트 진행 상황을 저장했습니다."""
