st_065040_0001#0,"""A.P.242/3/31/11:00"""
st_065040_0010#0,"""여기가…… 마더 쉽 안……？<br>우리가 알던 곳과 전혀 달라."""
st_065040_0020#0,"""지금 내부 상황을 스캔하고 있는데<br>구조가 상당히 달라진 모양입니다."""
st_065040_0030#0,"""남의 집을 허락도 없이 뜯어고치다니<br>정말 제멋대로 굴었군."""
st_065040_0040#0,"""구조는 바뀌었지만<br>강력한 반응이 감지되는 곳은<br>파악했습니다."""
st_065040_0050#0,"""……그럼 중추부겠네."""
st_065040_0060#0,"""맞아.<br>느긋하게 기다리는 게 당연하다는 듯<br>당황한 기색도, 움직일 낌새도 없어."""
st_065040_0070#0,"""하지만 결계 안에서도<br>시바의 힘은 계속 커지고 있어."""
st_065040_0080#0,"""두 사람을 맞아 싸우려고<br>힘을 모으는 중일지도 몰라.<br>가능한 한 빨리 중추로 가 줘."""
st_065040_0090#0,"""다만 가는 길에는 포토너 병력이<br>다수 배치된 모양입니다.<br>……역시 빈틈이 없네요."""
st_065040_0100#0,"""두 사람과는 별도로 진입에 성공한<br>아크스도 지원하러 가고 있어."""
st_065040_0110#0,"""앞길은 그들에게 맡기고<br>두 사람은 중추로 향해.<br>……둘 다, 부탁할게."""
skit01#0,"""\\Test"""
skit02#0,"""￥仮テキスト"""
