st_065070_0001#0,"""A.P.242/3/31/13:00"""
st_065070_0010#0,"""시바……"""
st_065070_0020#0,"""마침내 도착하셨군요.<br>기다리다 지쳤습니다, 수호휘사."""
st_065070_0030#0,"""……결판을 내자."""
st_065070_0040#0,"""……끝내자."""
st_065070_0050#0,"""우리를 여기까지 이끌어 준<br>모두를 위해서라도…… 시바를 쓰러뜨릴 거야！"""
st_065070_0060#0,"""……정말이지."""
st_065070_0070#0,"""모처럼 여기까지 오셨는데<br>그렇게 죽음을 서두를 필요는 없지 않나요？"""
st_065070_0080#0,"""결계가…… 통하지 않아！？"""
st_065070_0090#0,"""아뇨, 결계는 통하고 있습니다.<br>제 힘도 분명 줄었습니다.<br>미트라의 걱정도 당연했군요."""
st_065070_0100#0,"""다른 세계를 거쳐 우주 전체에 펼친 결계.<br>제법 훌륭한 기술입니다."""
st_065070_0110#0,"""이 정도면 보잘것없는 졸병에게는<br>효과가 있겠지요.<br>힘이 열이라면 다섯을 봉인했으니까요."""
st_065070_0120#0,"""……하지만.<br>힘이 천인데 다섯을 봉인한들<br>얼마나 영향을 줄 거라 생각하셨나요？"""
st_065070_0130#0,"""그보다 버리고 온 이들이<br>어떻게 됐는지<br>궁금하지 않으신가요？"""
line01#0,"""여기까지의 퀘스트 진행 상황을 저장했습니다."""
