st_065060_0001#0,"""A.P.242/3/31/12:00"""
st_065060_0010#0,"""하아…… 하아……<br>분명 이 안쪽이 중추……！"""
st_065060_0020#0,"""이 구조를 본 기억이 있다.<br>아마 맞을 것이다.<br>……하지만."""
st_065060_0030#0,"""적의 증원이…… 저렇게나……！"""
st_065060_0040#0,"""하지만 그건 이 앞이<br>중추라는 뜻이기도 하다."""
st_065060_0050#0,"""마토이, 그리고 <%me><br>두 사람은 이대로 앞으로 나아가라.<br>이곳에서 앞길을 여는 것이 내 책무다."""
st_065060_0060#0,"""혼자서는 무리야."""
st_065060_0070#0,"""……맡길게."""
st_065060_0080#0,"""무리가 아니다.<br>해야만 한다. 그뿐이다."""
st_065060_0090#0,"""그래, 그러면 된다.<br>우리의 목적이자 아크스의 목적을<br>절대 잊어서는 안 된다."""
st_065060_0100#0,"""이 앞 중추에 자리 잡은 시바를 쓰러뜨리는 것.<br>그것이 유일하고 절대적인 목적이다."""
st_065060_0110#0,"""그리고 중추까지 두 사람을 데려다준다.<br>그것이 아크스의 목적이다.<br>우리가 목숨을 걸고 이루어야 할 목적이다."""
st_065060_0120#0,"""그러니 나아가라, 미래를 짊어질 수호휘사여.<br>이곳은 이 노병이 막아 서겠다！"""
st_065060_0130#0,"""레기아스 씨！"""
st_065060_0140#0,"""자, 포토너가 만들어 낸 악의의 화신이여.<br>정도의 차이는 있어도 우리는 같은 과거의 유물.<br>미래로 나아가는 이들을 방해하게 두지 않겠다."""
st_065060_0150#0,"""……아니, 유물조차 아니군.<br>그저 악의 덩어리.<br>이 세계의 이물질이다."""
st_065060_0160#0,"""그러니 이곳에서 모두 베어 없애겠다."""
st_065060_0170#0,"""이곳이 우리의 죽을 자리라면！<br>시작하자, 『창세』！"""
line01#0,"""여기까지의 퀘스트 진행 상황을 저장했습니다."""
