st_065030_0001#0,"""A.P.242/3/31/10:00"""
st_065030_0010#0,"""<%me> 씨, 마토이 씨.<br>기다리고 있었습니다."""
st_065030_0020#0,"""……어라, 알마 씨는？"""
st_065030_0030#0,"""알마에게도 따로 볼일이 있어서 말이야."""
st_065030_0040#0,"""준비는 끝났어.<br>지금부터 포토너와……<br>종말의 여신 시바와 최종 결전을 벌인다."""
st_065030_0050#0,"""이 상황에서 해야 할 일은 하나.<br>마더 쉽 중추에 자리 잡은<br>종말의 여신 시바를 쓰러뜨리는 것."""
st_065030_0060#0,"""작전도 아주 간단해.<br>한곳을 단숨에 뚫는 전격 작전！"""
st_065030_0070#0,"""라기보다는 전력이 밀리는 이상<br>한곳을 단숨에 뚫는 방법밖에 없겠지."""
st_065030_0080#0,"""아크스를 총동원해<br>모든 방향에서 A.I.S를 앞세워<br>마더 쉽으로 돌격한다！"""
st_065030_0090#0,"""……하지만 그 대부분은 미끼야.<br>핵심은 <%me>,<br>그리고 마토이. 두 사람이야."""
st_065030_0100#0,"""결계가 펼쳐져 있어도<br>시바의 힘은 차원이 달라.<br>평범한 아크스로는 상대가 안 돼."""
st_065030_0110#0,"""전군이 미끼가 되어 돌격하고 적을 유인한다.<br>그 사이에 핵심 전력인<br>두 사람을 투입한다."""
st_065030_0120#0,"""그러니까 말이야, 둘 다."""
st_065030_0130#0,"""중추로 가는 도중<br>위기에 처한 아군을 발견해도<br>도우려 하지 말아 줘."""
st_065030_0140#0,"""네. 저희는 버림패입니다.<br>절대로 발걸음을 멈추지 말아 주세요."""
st_065030_0150#0,"""버림패라니……！"""
st_065030_0160#0,"""육망도 포함해 모두가 앞길을 열 거야.<br>그건 모두 알고 있어."""
st_065030_0170#0,"""시바를 쓰러뜨리지 못하면 아크스는 사라져.<br>희생 때문에 발이 묶여서는 안 돼.<br>……알겠지, 두 사람 모두."""
st_065030_0180#0,"""그건…… 그럴지도 모르지만……"""
st_065030_0190#0,"""……"""
st_065030_0200#0,"""그건 명령이야？"""
st_065030_0210#0,"""……알고 있어.<br>두 사람이 그런 작전을 받아들일 수 없다는 건."""
st_065030_0220#0,"""그리고 두 사람은 수호휘사야.<br>누구도 수호휘사에게 명령을 내릴 수 없어."""
st_065030_0230#0,"""……그래도 이것만은 기억해 둬.<br>여기서 지면 모든 게 끝나 버려.<br>시바를 쓰러뜨리지 않으면 미래는 없어."""
st_065030_0240#0,"""……부탁할게, 수호휘사."""
skit01#0,"""You Bring Hope"""
skit02#0,"""수호휘사가 가져온 희망"""
