st_062010_0001#0,"""A.P.242/2/25/10:00"""
st_062010_0010#0,"""サラ……"""
st_062010_0020#0,"""¿Estás bien?"""
st_062010_0030#0,"""¿Te lo estás tomando con calma?"""
st_062010_0040#0,"""¿Te refieres a mis heridas? No te preocupes Unos rasguños no me afectan mucho."""
st_062010_0050#0,"""¿Qué tal ustedes dos? No es que ustedes realmente tengan tiempo para un chequeo médico."""
st_062010_0060#0,"""Jaja. No soy yo quien debería tomarlo esto con calma."""
st_062010_0070#0,"""Xiera está tan ocupada manejando todo que ni siquiera puede chismear."""
st_062010_0080#0,"""...Sara ¿Qué hay exactamente en Amduscia?"""
st_062010_0090#0,"""No lo se, Xiao solo dijo que debo ir a ese lugar."""
st_062010_0100#0,"""...Pero lo entiendo. El esta buscando algo."""
st_062010_0110#0,"""<%me>。<br>Amduscia fue donde conociste a Xiao por primera vez."""
st_062010_0120#0,"""El anciano Dragonkin...?"""
st_062010_0130#0,"""¿Deberíamos ver a Ro Kamits...?"""
st_062010_0140#0,"""...Exactamente. Quiere que veamos a Ro Kamits, el anciano Dragonkin. El tiene que saber que buscamos."""
st_062010_0150#0,"""Encontraremos algo  ahí... ¿No es así, Xiao?"""
skit01#0,"""Débil Esperanza"""
skit02#0,"""Un destello en la oscuridad"""
