Q0#0,"""Позвольте мне рассказать<br>о Рэппи-слотах!"""
HELLO#0,"""Позвольте мне рассказать<br>о Рэппи-слотах!"""
HELLO_FAV4#0,"""Позвольте мне рассказать<br>о Рэппи-слотах!"""
HELLO_FAV3#0,"""Позвольте мне рассказать<br>о Рэппи-слотах!"""
HELLO_FAV2#0,"""Позвольте мне рассказать<br>о Рэппи-слотах!"""
HELLO_FAV1#0,"""Позвольте мне рассказать<br>о Рэппи-слотах!"""
HELLO_FAV0#0,"""Позвольте мне рассказать<br>о Рэппи-слотах!"""
GOODBYE#0,"""Удачи!"""
GOODBYE_FAV4#0,"""Удачи!"""
GOODBYE_FAV3#0,"""Удачи!"""
GOODBYE_FAV2#0,"""Удачи!"""
GOODBYE_FAV1#0,"""Удачи!"""
GOODBYE_FAV0#0,"""Удачи!"""
00_01#0,"""1-я опция"""
00_02#0,"""2-я опция"""
TALK_ST#0,"""Говорить"""
C_ORDER_ST#0,"""Узнать подробности"""
